#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  29300      7.35e-01      1.84e-02      2.68e-02    7.5e-04
  29400      1.50e+00      1.63e-02      5.47e-02    7.5e-04
  29500      1.33e+00      8.85e-03      4.86e-02    7.5e-04
  29600      1.77e+00      4.77e-02      6.46e-02    7.5e-04
  29700      1.78e+00      4.58e-02      6.49e-02    7.5e-04
  29800      1.43e+00      1.96e-02      5.24e-02    7.5e-04
  29900      1.76e+00      2.40e-02      6.43e-02    7.5e-04
  30000      1.73e+00      1.50e-02      6.50e-02    7.1e-04
  30100      1.55e+00      1.22e-02      5.84e-02    7.1e-04
  30200      7.21e-01      1.05e-02      2.71e-02    7.1e-04
  30300      1.25e+00      9.08e-03      4.69e-02    7.1e-04
  30400      1.43e+00      2.59e-02      5.38e-02    7.1e-04
  30500      1.38e+00      1.79e-02      5.20e-02    7.1e-04
  30600      1.27e+00      2.72e-02      4.78e-02    7.1e-04
  30700      1.41e+00      3.61e-02      5.28e-02    7.1e-04
  30800      6.36e-01      9.79e-03      2.39e-02    7.1e-04
  30900      6.13e-01      1.87e-02      2.30e-02    7.1e-04
  31000      1.46e+00      1.80e-02      5.47e-02    7.1e-04
  31100      1.63e+00      2.04e-02      6.13e-02    7.1e-04
  31200      8.92e-01      3.93e-03      3.35e-02    7.1e-04
  31300      9.35e-01      1.07e-02      3.51e-02    7.1e-04
  31400      7.50e-01      1.46e-02      2.82e-02    7.1e-04
  31500      1.14e+00      2.64e-02      4.27e-02    7.1e-04
  31600      1.64e+00      1.97e-02      6.17e-02    7.1e-04
  31700      1.02e+00      1.61e-02      3.81e-02    7.1e-04
  31800      1.05e+00      1.75e-02      3.96e-02    7.1e-04
  31900      1.09e+00      2.65e-02      4.11e-02    7.1e-04
  32000      1.11e+00      1.23e-02      4.18e-02    7.1e-04
  32100      1.27e+00      7.02e-03      4.78e-02    7.1e-04
  32200      1.46e+00      4.51e-02      5.46e-02    7.1e-04
  32300      1.42e+00      2.82e-02      5.32e-02    7.1e-04
  32400      1.97e+00      1.71e-02      7.42e-02    7.1e-04
  32500      9.63e-01      2.79e-02      3.62e-02    7.1e-04
  32600      1.09e+00      1.56e-02      4.11e-02    7.1e-04
  32700      2.38e+00      3.54e-02      8.96e-02    7.1e-04
  32800      1.37e+00      1.49e-02      5.13e-02    7.1e-04
  32900      1.43e+00      8.93e-03      5.38e-02    7.1e-04
  33000      1.01e+00      1.78e-02      3.80e-02    7.1e-04
  33100      1.13e+00      1.05e-02      4.26e-02    7.1e-04
  33200      1.80e+00      2.56e-02      6.75e-02    7.1e-04
  33300      1.51e+00      2.89e-02      5.66e-02    7.1e-04
  33400      2.07e+00      2.18e-02      7.76e-02    7.1e-04
  33500      1.51e+00      1.88e-02      5.68e-02    7.1e-04
  33600      8.02e-01      6.71e-03      3.02e-02    7.1e-04
  33700      1.16e+00      1.85e-02      4.36e-02    7.1e-04
  33800      1.26e+00      1.76e-02      4.75e-02    7.1e-04
  33900      2.39e+00      3.02e-02      8.97e-02    7.1e-04
  34000      1.66e+00      3.82e-02      6.23e-02    7.1e-04
  34100      9.80e-01      1.43e-02      3.68e-02    7.1e-04
  34200      1.63e+00      1.49e-02      6.14e-02    7.1e-04
  34300      1.58e+00      2.83e-02      5.95e-02    7.1e-04
  34400      1.72e+00      2.14e-02      6.48e-02    7.1e-04
  34500      1.76e+00      2.70e-02      6.60e-02    7.1e-04
  34600      1.27e+00      1.42e-02      4.79e-02    7.1e-04
  34700      1.36e+00      2.19e-02      5.10e-02    7.1e-04
  34800      1.16e+00      1.29e-02      4.35e-02    7.1e-04
  34900      1.39e+00      1.75e-02      5.22e-02    7.1e-04
  35000      1.82e+00      2.32e-02      7.05e-02    6.7e-04
  35100      1.13e+00      1.50e-02      4.38e-02    6.7e-04
  35200      8.59e-01      2.87e-02      3.32e-02    6.7e-04
  35300      1.17e+00      1.77e-02      4.54e-02    6.7e-04
  35400      1.04e+00      2.08e-02      4.00e-02    6.7e-04
  35500      1.54e+00      2.91e-02      5.95e-02    6.7e-04
  35600      8.45e-01      2.37e-02      3.26e-02    6.7e-04
  35700      1.46e+00      1.46e-02      5.63e-02    6.7e-04
  35800      1.08e+00      8.10e-03      4.18e-02    6.7e-04
  35900      1.02e+00      2.74e-02      3.92e-02    6.7e-04
  36000      1.25e+00      1.92e-02      4.85e-02    6.7e-04
  36100      1.13e+00      7.49e-03      4.37e-02    6.7e-04
  36200      1.66e+00      2.10e-02      6.42e-02    6.7e-04
  36300      8.41e-01      6.04e-03      3.25e-02    6.7e-04
  36400      1.08e+00      5.08e-03      4.18e-02    6.7e-04
  36500      1.01e+00      1.39e-02      3.89e-02    6.7e-04
  36600      1.42e+00      1.63e-02      5.50e-02    6.7e-04
  36700      1.64e+00      1.86e-02      6.34e-02    6.7e-04
  36800      1.23e+00      1.40e-02      4.74e-02    6.7e-04
  36900      1.73e+00      1.98e-02      6.68e-02    6.7e-04
  37000      1.31e+00      6.97e-03      5.06e-02    6.7e-04
  37100      1.64e+00      2.98e-02      6.35e-02    6.7e-04
  37200      1.34e+00      1.85e-02      5.18e-02    6.7e-04
  37300      1.36e+00      1.72e-02      5.27e-02    6.7e-04
  37400      1.22e+00      1.04e-02      4.71e-02    6.7e-04
  37500      1.46e+00      1.26e-02      5.65e-02    6.7e-04
  37600      1.48e+00      2.96e-02      5.72e-02    6.7e-04
  37700      1.31e+00      1.99e-02      5.06e-02    6.7e-04
  37800      1.57e+00      1.29e-02      6.09e-02    6.7e-04
  37900      1.28e+00      1.46e-02      4.96e-02    6.7e-04
  38000      1.02e+00      1.42e-02      3.93e-02    6.7e-04
  38100      1.44e+00      3.58e-02      5.58e-02    6.7e-04
  38200      1.31e+00      1.34e-02      5.06e-02    6.7e-04
  38300      9.51e-01      7.38e-03      3.68e-02    6.7e-04
  38400      1.12e+00      4.60e-02      4.33e-02    6.7e-04
  38500      8.28e-01      8.56e-03      3.20e-02    6.7e-04
  38600      1.70e+00      1.88e-02      6.56e-02    6.7e-04
  38700      7.97e-01      1.03e-02      3.08e-02    6.7e-04
  38800      1.65e+00      1.05e-02      6.39e-02    6.7e-04
  38900      1.73e+00      1.43e-02      6.68e-02    6.7e-04
  39000      2.01e+00      3.59e-02      7.78e-02    6.7e-04
  39100      1.13e+00      1.52e-02      4.35e-02    6.7e-04
  39200      1.71e+00      2.21e-02      6.60e-02    6.7e-04
  39300      1.72e+00      2.92e-02      6.67e-02    6.7e-04
  39400      1.14e+00      1.07e-02      4.39e-02    6.7e-04
  39500      1.35e+00      8.09e-03      5.22e-02    6.7e-04
  39600      2.08e+00      1.71e-02      8.06e-02    6.7e-04
  39700      9.42e-01      9.01e-03      3.64e-02    6.7e-04
  39800      1.87e+00      3.90e-02      7.23e-02    6.7e-04
  39900      1.31e+00      1.86e-02      5.06e-02    6.7e-04
  40000      1.56e+00      1.37e-02      6.20e-02    6.3e-04
  40100      1.58e+00      2.55e-02      6.27e-02    6.3e-04
  40200      1.89e+00      2.98e-02      7.54e-02    6.3e-04
  40300      1.16e+00      1.92e-02      4.60e-02    6.3e-04
  40400      1.95e+00      1.70e-02      7.76e-02    6.3e-04
  40500      1.66e+00      2.06e-02      6.61e-02    6.3e-04
  40600      1.04e+00      9.72e-03      4.14e-02    6.3e-04
  40700      1.32e+00      2.37e-02      5.27e-02    6.3e-04
  40800      1.05e+00      1.26e-02      4.18e-02    6.3e-04
  40900      1.81e+00      3.37e-02      7.19e-02    6.3e-04
  41000      1.46e+00      1.83e-02      5.82e-02    6.3e-04
  41100      1.91e+00      4.55e-02      7.58e-02    6.3e-04
  41200      1.25e+00      9.43e-03      4.96e-02    6.3e-04
  41300      1.21e+00      1.93e-02      4.82e-02    6.3e-04
  41400      1.61e+00      2.92e-02      6.40e-02    6.3e-04
  41500      1.32e+00      1.64e-02      5.27e-02    6.3e-04
  41600      1.19e+00      1.32e-02      4.72e-02    6.3e-04
  41700      1.02e+00      1.52e-02      4.06e-02    6.3e-04
  41800      9.51e-01      1.09e-02      3.78e-02    6.3e-04
  41900      1.25e+00      1.90e-02      4.97e-02    6.3e-04
  42000      1.77e+00      2.19e-02      7.02e-02    6.3e-04
  42100      1.47e+00      1.65e-02      5.85e-02    6.3e-04
  42200      1.13e+00      1.27e-02      4.49e-02    6.3e-04
  42300      1.83e+00      3.53e-02      7.27e-02    6.3e-04
  42400      1.37e+00      9.20e-03      5.46e-02    6.3e-04
  42500      7.68e-01      8.64e-03      3.06e-02    6.3e-04
  42600      1.38e+00      2.57e-02      5.50e-02    6.3e-04
  42700      1.27e+00      2.47e-02      5.04e-02    6.3e-04
  42800      1.33e+00      2.38e-02      5.28e-02    6.3e-04
  42900      1.29e+00      1.78e-02      5.14e-02    6.3e-04
  43000      1.89e+00      2.41e-02      7.51e-02    6.3e-04
  43100      1.69e+00      1.28e-02      6.74e-02    6.3e-04
  43200      1.72e+00      2.23e-02      6.83e-02    6.3e-04
